 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           p      nuklea      growth       drift       misch         rho           T  aquer[mic]    vdr[m/s]          Kn    tau_nucl    tau_grow    tau_sink     tau_mix
  4.7340E+06  2.3365E-01  4.6139E-39  1.0488E-39 -5.6627E-39 -2.7869E-54  6.3456E-12  1.0327E+03  2.0394E-03  1.3632E+02  7.1711E+08  4.6380E+01  2.3128E+02  8.6124E+01  8.7166E+16
  4.8077E+06  2.4239E-01  5.1888E-39  1.2742E-39 -6.4629E-39 -3.5495E-54  6.5825E-12  1.0328E+03  2.0454E-03  1.3157E+02  6.8925E+08  4.8008E+01  2.2360E+02  8.9237E+01  8.0402E+16
  4.8813E+06  2.5146E-01  5.8353E-39  1.5486E-39 -7.3839E-39 -4.5238E-54  6.8283E-12  1.0329E+03  2.0519E-03  1.2700E+02  6.6235E+08  4.9693E+01  2.1623E+02  9.2454E+01  7.4164E+16
  4.9549E+06  2.6086E-01  6.5623E-39  1.8830E-39 -8.4454E-39 -5.7695E-54  7.0833E-12  1.0330E+03  2.0588E-03  1.2261E+02  6.3635E+08  5.1438E+01  2.0915E+02  9.5776E+01  6.8409E+16
  5.0285E+06  2.7065E-01  7.3833E-39  2.2913E-39 -9.6746E-39 -7.3668E-54  7.3487E-12  1.0330E+03  2.0662E-03  1.1836E+02  6.1116E+08  5.3226E+01  2.0231E+02  9.9222E+01  6.3081E+16
  5.1021E+06  2.8090E-01  8.3148E-39  2.7913E-39 -1.1106E-38 -9.4233E-54  7.6264E-12  1.0331E+03  2.0742E-03  1.1423E+02  5.8665E+08  5.5044E+01  1.9569E+02  1.0281E+02  5.8130E+16
  5.1757E+06  2.9153E-01  9.3638E-39  3.4025E-39 -1.2766E-38 -1.2065E-53  7.9145E-12  1.0332E+03  2.0827E-03  1.1027E+02  5.6297E+08  5.6930E+01  1.8934E+02  1.0652E+02  5.3568E+16
  5.2493E+06  3.0257E-01  1.0545E-38  4.1502E-39 -1.4695E-38 -1.5462E-53  8.2136E-12  1.0332E+03  2.0919E-03  1.0646E+02  5.4011E+08  5.8883E+01  1.8324E+02  1.1034E+02  4.9364E+16
  5.3229E+06  3.1402E-01  1.1876E-38  5.0652E-39 -1.6941E-38 -1.9835E-53  8.5239E-12  1.0333E+03  2.1016E-03  1.0279E+02  5.1803E+08  6.0903E+01  1.7739E+02  1.1429E+02  4.5489E+16
  5.3965E+06  3.2590E-01  1.3374E-38  6.1858E-39 -1.9560E-38 -2.5469E-53  8.8459E-12  1.0334E+03  2.1121E-03  9.9263E+01  4.9670E+08  6.2993E+01  1.7178E+02  1.1835E+02  4.1919E+16
