 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6         167
 
           z           p           T        n<H>  CS          CS2         C2K2N2      C2N2NA2     FE(OH)2     FEO         FEH         HK          KOH         NAH         NAOH        HS          K2O2H2      NA2O2H2     H2SO4       H2S         K+          KO          KO-         K2          MGS         SN          NA+         NAO         NAO-        NA2         SO          S2O         SO2         SIS         S8          H2          N2          O2          S2          FES         C+          N+          O+          CNO         TIO         TIO2        TIC         TIC2        TIS         TI+         S+          SI+         FE+         C3H         CA+         CAOH        CA(OH)2     CAO         CAS         CA2         CAH         TIH         LIH         LIO         LIOH        LICL        NACL        KCL         CACL        CACL2       HCL       
  2.2180E+07  4.2823E+03  1.4274E+03  3.7114E+16  1.7319E+07  8.4208E+03  8.7466E-17  6.9602E-38  5.0985E+03  2.4624E+04  5.6097E+04  4.9812E+05  5.9015E+05  1.7102E+07  4.8828E+06  1.0176E+10  6.6274E-09  3.6654E-06  1.4948E-18  4.2549E+11  1.6167E+07  1.9521E-01  8.2831E-08  4.3530E-02  2.3800E+07  2.4840E+03  3.0174E+05  2.9237E+00  8.8141E-07  2.8546E+01  9.1483E+05  4.5143E+01  1.8825E+03  7.6109E+10  8.3166E-34  1.8551E+16  1.1182E+12  1.6518E-01  7.0767E+07  4.7074E+05  4.5598E-32  3.2501E-37  8.2757E-33  4.3246E-04  2.6819E+06  7.3416E+05  6.3078E-07  3.1784E-13  4.5612E+04  8.2303E-08  6.9473E-16  6.4136E-12  1.0508E-04  2.8975E-09  4.1742E+02  5.6341E+08  1.0698E+07  6.5402E+03  4.1349E+07  1.0646E+00  2.2545E+10  4.4101E-01  1.6287E-85  1.6265E-91  2.0038E-84  3.2872-176  4.7749E-85  1.8899E-85  1.0251E-84  4.9742-172  3.5419E-83
  2.2254E+07  4.3969E+03  1.4322E+03  3.7983E+16  1.7888E+07  8.4212E+03  8.5292E-17  1.0036E-37  5.7117E+03  2.8910E+04  6.5481E+04  5.2147E+05  6.0789E+05  1.7817E+07  5.0340E+06  1.0681E+10  6.7129E-09  3.6833E-06  1.7500E-18  4.3156E+11  1.7388E+07  2.1641E-01  9.2805E-08  4.5041E-02  2.7478E+07  2.6966E+03  3.3167E+05  3.2360E+00  9.8714E-07  2.9322E+01  9.9275E+05  4.8044E+01  2.0431E+03  8.1496E+10  8.4888E-34  1.8985E+16  1.1443E+12  1.9520E-01  7.2734E+07  5.2534E+05  6.8689E-32  5.2016E-37  1.3032E-32  4.8450E-04  2.7636E+06  7.4475E+05  6.8926E-07  3.4571E-13  4.6052E+04  9.8690E-08  9.2569E-16  8.8409E-12  1.3763E-04  3.1482E-09  4.5982E+02  5.6009E+08  1.0460E+07  6.8577E+03  4.0694E+07  1.0571E+00  2.4329E+10  4.7850E-01  1.6826E-85  1.7691E-91  2.0242E-84  3.1855-176  4.6975E-85  1.8511E-85  9.8683E-85  4.5153-172  3.6338E-83
  2.2327E+07  4.5076E+03  1.4367E+03  3.8818E+16  1.8437E+07  8.4208E+03  8.3058E-17  1.4182E-37  6.3836E+03  3.3777E+04  7.6029E+04  5.4446E+05  6.2535E+05  1.8518E+07  5.1829E+06  1.1188E+10  6.7971E-09  3.7014E-06  2.0381E-18  4.3745E+11  1.8632E+07  2.3879E-01  1.0343E-07  4.6500E-02  3.1549E+07  2.9167E+03  3.6287E+05  3.5653E+00  1.0997E-06  3.0064E+01  1.0741E+06  5.1047E+01  2.2121E+03  8.6582E+10  8.6827E-34  1.9402E+16  1.1695E+12  2.2909E-01  7.4717E+07  5.8471E+05  1.0139E-31  8.1397E-37  2.0096E-32  5.3962E-04  2.8440E+06  7.5547E+05  7.4899E-07  3.7371E-13  4.6470E+04  1.1728E-07  1.2172E-15  1.1944E-11  1.7838E-04  3.3979E-09  5.0355E+02  5.5640E+08  1.0233E+07  7.1683E+03  4.0038E+07  1.0470E+00  2.6118E+10  5.1685E-01  1.7348E-85  1.9168E-91  2.0440E-84  3.0898-176  4.6225E-85  1.8139E-85  9.5012E-85  4.1101-172  3.7220E-83
  2.2401E+07  4.6089E+03  1.4409E+03  3.9576E+16  1.8961E+07  8.4257E+03  8.0847E-17  1.9449E-37  7.0775E+03  3.9047E+04  8.7394E+04  5.6597E+05  6.4100E+05  1.9169E+07  5.3169E+06  1.1678E+10  6.8574E-09  3.7084E-06  2.3417E-18  4.4287E+11  1.9850E+07  2.6117E-01  1.1412E-07  4.7822E-02  3.5463E+07  3.1355E+03  3.9405E+05  3.8941E+00  1.2130E-06  3.0724E+01  1.1550E+06  5.4009E+01  2.3795E+03  9.1117E+10  8.8987E-34  1.9781E+16  1.1923E+12  2.6530E-01  7.6665E+07  6.4695E+05  1.4512E-31  1.2293E-36  2.9940E-32  5.9532E-04  2.9154E+06  7.6400E+05  8.0729E-07  4.0074E-13  4.6821E+04  1.3735E-07  1.5675E-15  1.5679E-11  2.2704E-04  3.6406E-09  5.4681E+02  5.5180E+08  9.9989E+06  7.4526E+03  3.9401E+07  1.0345E+00  2.7829E+10  5.5399E-01  1.7826E-85  2.0618E-91  2.0598E-84  3.0012-176  4.5498E-85  1.7785E-85  9.1573E-85  3.7604-172  3.8024E-83
  2.2475E+07  4.7124E+03  1.4452E+03  4.0350E+16  1.9475E+07  8.4231E+03  7.8537E-17  2.6567E-37  7.8740E+03  4.5217E+04  1.0050E+05  5.8830E+05  6.5798E+05  1.9842E+07  5.4620E+06  1.2188E+10  6.9396E-09  3.7271E-06  2.7040E-18  4.4845E+11  2.1141E+07  2.8593E-01  1.2604E-07  4.9184E-02  4.0301E+07  3.3701E+03  4.2774E+05  4.2574E+00  1.3393E-06  3.1401E+01  1.2435E+06  5.7224E+01  2.5660E+03  9.5666E+10  9.1325E-34  2.0167E+16  1.2156E+12  3.0781E-01  7.8683E+07  7.1635E+05  2.0701E-31  1.8520E-36  4.4562E-32  6.5651E-04  2.9941E+06  7.7516E+05  8.6915E-07  4.2873E-13  4.7209E+04  1.6079E-07  2.0157E-15  2.0503E-11  2.8888E-04  3.8846E-09  5.9292E+02  5.4755E+08  9.7912E+06  7.7501E+03  3.8750E+07  1.0203E+00  2.9616E+10  5.9395E-01  1.8316E-85  2.2198E-91  2.0787E-84  2.9157-176  4.4790E-85  1.7441E-85  8.8196E-85  3.4391-172  3.8841E-83
  2.2548E+07  4.8183E+03  1.4494E+03  4.1139E+16  1.9994E+07  8.4195E+03  7.6253E-17  3.6198E-37  8.7778E+03  5.2414E+04  1.1562E+05  6.1147E+05  6.7584E+05  2.0537E+07  5.6147E+06  1.2721E+10  7.0337E-09  3.7520E-06  3.1289E-18  4.5422E+11  2.2509E+07  3.1311E-01  1.3924E-07  5.0588E-02  4.5736E+07  3.6217E+03  4.6411E+05  4.6558E+00  1.4791E-06  3.2097E+01  1.3392E+06  6.0673E+01  2.7700E+03  1.0022E+11  9.3865E-34  2.0561E+16  1.2394E+12  3.5728E-01  8.0777E+07  7.9384E+05  2.9452E-31  2.7835E-36  6.6211E-32  7.2370E-04  3.0803E+06  7.8842E+05  9.3604E-07  4.5858E-13  4.7667E+04  1.8828E-07  2.5888E-15  2.6711E-11  3.6749E-04  4.1371E-09  6.4201E+02  5.4325E+08  9.5938E+06  8.0555E+03  3.8087E+07  1.0046E+00  3.1479E+10  6.3737E-01  1.8819E-85  2.3907E-91  2.0992E-84  2.8333-176  4.4102E-85  1.7107E-85  8.4883E-85  3.1439-172  3.9673E-83
  2.2622E+07  4.9245E+03  1.4536E+03  4.1927E+16  2.0511E+07  8.4181E+03  7.4047E-17  4.8928E-37  9.7888E+03  6.0678E+04  1.3281E+05  6.3505E+05  6.9423E+05  2.1244E+07  5.7720E+06  1.3269E+10  7.1370E-09  3.7820E-06  3.6177E-18  4.6012E+11  2.3931E+07  3.4234E-01  1.5356E-07  5.2007E-02  5.1754E+07  3.8869E+03  5.0262E+05  5.0838E+00  1.6307E-06  3.2797E+01  1.4411E+06  6.4320E+01  2.9891E+03  1.0461E+11  9.6686E-34  2.0955E+16  1.2632E+12  4.1367E-01  8.2934E+07  8.7936E+05  4.1528E-31  4.1428E-36  9.7493E-32  7.9605E-04  3.1715E+06  8.0324E+05  1.0068E-06  4.8974E-13  4.8180E+04  2.1984E-07  3.3057E-15  3.4480E-11  4.6555E-04  4.3937E-09  6.9318E+02  5.3893E+08  9.4082E+06  8.3625E+03  3.7431E+07  9.8762E-01  3.3383E+10  6.8350E-01  1.9326E-85  2.5718E-91  2.1209E-84  2.7552-176  4.3445E-85  1.6789E-85  8.1695E-85  2.8776-172  4.0503E-83
  2.2695E+07  5.0219E+03  1.4573E+03  4.2650E+16  2.0998E+07  8.4279E+03  7.2116E-17  6.4095E-37  1.0833E+04  6.9420E+04  1.5085E+05  6.5703E+05  7.1137E+05  2.1899E+07  5.9187E+06  1.3791E+10  7.2358E-09  3.8116E-06  4.1275E-18  4.6586E+11  2.5282E+07  3.7096E-01  1.6770E-07  5.3319E-02  5.7950E+07  4.1443E+03  5.3987E+05  5.5024E+00  1.7804E-06  3.3443E+01  1.5404E+06  6.7890E+01  3.2040E+03  1.0830E+11  9.9875E-34  2.1317E+16  1.2849E+12  4.7196E-01  8.5044E+07  9.6754E+05  5.6498E-31  5.9169E-36  1.3794E-31  8.6711E-04  3.2550E+06  8.1680E+05  1.0741E-06  5.1910E-13  4.8661E+04  2.5248E-07  4.1185E-15  4.3146E-11  5.7730E-04  4.6352E-09  7.4190E+02  5.3480E+08  9.2426E+06  8.6428E+03  3.6851E+07  9.7113E-01  3.5160E+10  7.2741E-01  1.9793E-85  2.7465E-91  2.1412E-84  2.6871-176  4.2866E-85  1.6510E-85  7.8876E-85  2.6559-172  4.1262E-83
  2.2769E+07  5.1213E+03  1.4610E+03  4.3385E+16  2.1483E+07  8.4336E+03  7.0188E-17  8.3779E-37  1.2011E+04  7.9490E+04  1.7140E+05  6.7973E+05  7.2941E+05  2.2575E+07  6.0731E+06  1.4331E+10  7.3468E-09  3.8474E-06  4.7190E-18  4.7168E+11  2.6704E+07  4.0210E-01  1.8319E-07  5.4666E-02  6.4737E+07  4.4175E+03  5.7970E+05  5.9575E+00  1.9444E-06  3.4104E+01  1.6471E+06  7.1690E+01  3.4377E+03  1.1204E+11  1.0318E-33  2.1684E+16  1.3071E+12  5.3880E-01  8.7205E+07  1.0650E+06  7.6699E-31  8.4354E-36  1.9494E-31  9.4423E-04  3.3456E+06  8.3238E+05  1.1460E-06  5.4997E-13  4.9193E+04  2.9004E-07  5.1253E-15  5.3898E-11  7.1570E-04  4.8807E-09  7.9315E+02  5.3072E+08  9.0867E+06  8.9304E+03  3.6257E+07  9.5358E-01  3.6997E+10  7.7467E-01  2.0271E-85  2.9341E-91  2.1632E-84  2.6212-176  4.2301E-85  1.6238E-85  7.6111E-85  2.4505-172  4.2033E-83
  2.2843E+07  5.2226E+03  1.4648E+03  4.4133E+16  2.1966E+07  8.4362E+03  6.8267E-17  1.0928E-36  1.3342E+04  9.1117E+04  1.9485E+05  7.0319E+05  7.4836E+05  2.3271E+07  6.2354E+06  1.4892E+10  7.4702E-09  3.8893E-06  5.4058E-18  4.7764E+11  2.8198E+07  4.3599E-01  2.0018E-07  5.6050E-02  7.2167E+07  4.7079E+03  6.2226E+05  6.4521E+00  2.1241E-06  3.4781E+01  1.7619E+06  7.5740E+01  3.6920E+03  1.1581E+11  1.0665E-33  2.2058E+16  1.3296E+12  6.1545E-01  8.9425E+07  1.1732E+06  1.0390E-30  1.2004E-35  2.7516E-31  1.0279E-03  3.4438E+06  8.5011E+05  1.2229E-06  5.8250E-13  4.9782E+04  3.3328E-07  6.3714E-15  6.7198E-11  8.8727E-04  5.1300E-09  8.4701E+02  5.2664E+08  8.9397E+06  9.2250E+03  3.5654E+07  9.3504E-01  3.8893E+10  8.2563E-01  2.0761E-85  3.1356E-91  2.1869E-84  2.5573-176  4.1750E-85  1.5973E-85  7.3403E-85  2.2602-172  4.2816E-83
  2.2916E+07  5.3259E+03  1.4685E+03  4.4894E+16  2.2449E+07  8.4364E+03  6.6360E-17  1.4224E-36  1.4852E+04  1.0457E+05  2.2166E+05  7.2742E+05  7.6826E+05  2.3988E+07  6.4057E+06  1.5473E+10  7.6062E-09  3.9372E-06  6.2045E-18  4.8373E+11  2.9769E+07  4.7285E-01  2.1879E-07  5.7470E-02  8.0290E+07  5.0164E+03  6.6775E+05  6.9898E+00  2.3211E-06  3.5474E+01  1.8853E+06  8.0062E+01  3.9688E+03  1.1959E+11  1.1032E-33  2.2438E+16  1.3525E+12  7.0336E-01  9.1713E+07  1.2936E+06  1.4047E-30  1.7052E-35  3.8793E-31  1.1187E-03  3.5506E+06  8.7012E+05  1.3054E-06  6.1684E-13  5.0438E+04  3.8310E-07  7.9123E-15  8.3608E-11  1.1002E-03  5.3828E-09  9.0353E+02  5.2258E+08  8.8007E+06  9.5266E+03  3.5042E+07  9.1560E-01  4.0848E+10  8.8069E-01  2.1261E-85  3.3519E-91  2.2123E-84  2.4954-176  4.1212E-85  1.5714E-85  7.0751E-85  2.0840-172  4.3611E-83
  2.2990E+07  5.4230E+03  1.4719E+03  4.5612E+16  2.2920E+07  8.4540E+03  6.4884E-17  1.8055E-36  1.6419E+04  1.1873E+05  2.4977E+05  7.5044E+05  7.8720E+05  2.4669E+07  6.5680E+06  1.6029E+10  7.7439E-09  3.9878E-06  7.0285E-18  4.8990E+11  3.1257E+07  5.0875E-01  2.3711E-07  5.8839E-02  8.8476E+07  5.3149E+03  7.1143E+05  7.5129E+00  2.5149E-06  3.6148E+01  2.0045E+06  8.4263E+01  4.2372E+03  1.2273E+11  1.1440E-33  2.2796E+16  1.3742E+12  7.9258E-01  9.3951E+07  1.4181E+06  1.8397E-30  2.3338E-35  5.2721E-31  1.2077E-03  3.6544E+06  8.8983E+05  1.3867E-06  6.5095E-13  5.1147E+04  4.3445E-07  9.6070E-15  1.0125E-10  1.3381E-03  5.6301E-09  9.5675E+02  5.1902E+08  8.6821E+06  9.8026E+03  3.4522E+07  8.9813E-01  4.2681E+10  9.3471E-01  2.1738E-85  3.5601E-91  2.2372E-84  2.4433-176  4.0771E-85  1.5500E-85  6.8463E-85  1.9387-172  4.4358E-83
  2.3063E+07  5.5196E+03  1.4751E+03  4.6325E+16  2.3381E+07  8.4709E+03  6.3514E-17  2.2733E-36  1.8137E+04  1.3449E+05  2.8078E+05  7.7359E+05  8.0651E+05  2.5353E+07  6.7333E+06  1.6588E+10  7.8906E-09  4.0432E-06  7.9420E-18  4.9607E+11  3.2766E+07  5.4629E-01  2.5641E-07  6.0216E-02  9.7001E+07  5.6206E+03  7.5636E+05  8.0596E+00  2.7191E-06  3.6826E+01  2.1277E+06  8.8574E+01  4.5174E+03  1.2580E+11  1.1856E-33  2.3153E+16  1.3957E+12  8.9006E-01  9.6178E+07  1.5523E+06  2.3860E-30  3.1589E-35  7.0900E-31  1.3006E-03  3.7631E+06  9.1098E+05  1.4713E-06  6.8616E-13  5.1901E+04  4.9098E-07  1.1585E-14  1.2174E-10  1.6190E-03  5.8772E-09  1.0105E+03  5.1564E+08  8.5740E+06  1.0076E+04  3.4015E+07  8.8079E-01  4.4513E+10  9.9115E-01  2.2214E-85  3.7753E-91  2.2630E-84  2.3947-176  4.0362E-85  1.5300E-85  6.6301E-85  1.8076-172  4.5099E-83
  2.3137E+07  5.6179E+03  1.4784E+03  4.7050E+16  2.3838E+07  8.4831E+03  6.2143E-17  2.8579E-36  2.0070E+04  1.5250E+05  3.1584E+05  7.9743E+05  8.2666E+05  2.6055E+07  6.9059E+06  1.7162E+10  8.0487E-09  4.1039E-06  8.9862E-18  5.0228E+11  3.4342E+07  5.8673E-01  2.7734E-07  6.1628E-02  1.0606E+08  5.9423E+03  8.0394E+05  8.6480E+00  2.9405E-06  3.7519E+01  2.2587E+06  9.3114E+01  4.8188E+03  1.2897E+11  1.2277E-33  2.3515E+16  1.4175E+12  9.9996E-01  9.8434E+07  1.7003E+06  3.0897E-30  4.2701E-35  9.5263E-31  1.4005E-03  3.8806E+06  9.3443E+05  1.5617E-06  7.2332E-13  5.2717E+04  5.5516E-07  1.3957E-14  1.4630E-10  1.9593E-03  6.1269E-09  1.0664E+03  5.1227E+08  8.4717E+06  1.0355E+04  3.3497E+07  8.6288E-01  4.6390E+10  1.0519E+00  2.2701E-85  4.0046E-91  2.2904E-84  2.3474-176  3.9961E-85  1.5105E-85  6.4181E-85  1.6849-172  4.5850E-83
  2.3211E+07  5.7179E+03  1.4816E+03  4.7786E+16  2.4293E+07  8.4923E+03  6.0781E-17  3.5877E-36  2.2247E+04  1.7312E+05  3.5559E+05  8.2198E+05  8.4765E+05  2.6777E+07  7.0858E+06  1.7754E+10  8.2175E-09  4.1695E-06  1.0179E-17  5.0858E+11  3.5987E+07  6.3026E-01  3.0003E-07  6.3074E-02  1.1567E+08  6.2809E+03  8.5433E+05  9.2808E+00  3.1805E-06  3.8228E+01  2.3980E+06  9.7901E+01  5.1428E+03  1.3219E+11  1.2710E-33  2.3882E+16  1.4397E+12  1.1237E+00  1.0073E+08  1.8642E+06  3.9951E-30  5.7644E-35  1.2788E-30  1.5076E-03  4.0079E+06  9.6038E+05  1.6588E-06  7.6282E-13  5.3610E+04  6.2818E-07  1.6799E-14  1.7565E-10  2.3722E-03  6.3799E-09  1.1244E+03  5.0888E+08  8.3737E+06  1.0639E+04  3.2971E+07  8.4446E-01  4.8313E+10  1.1176E+00  2.3198E-85  4.2487E-91  2.3190E-84  2.3014-176  3.9569E-85  1.4914E-85  6.2103E-85  1.5702-172  4.6613E-83
  2.3284E+07  5.8178E+03  1.4847E+03  4.8522E+16  2.4753E+07  8.5098E+03  5.9643E-17  4.4665E-36  2.4627E+04  1.9593E+05  3.9933E+05  8.4669E+05  8.6884E+05  2.7503E+07  7.2673E+06  1.8347E+10  8.3949E-09  4.2397E-06  1.1476E-17  5.1506E+11  3.7638E+07  6.7514E-01  3.2364E-07  6.4545E-02  1.2557E+08  6.6254E+03  9.0552E+05  9.9328E+00  3.4302E-06  3.8953E+01  2.5399E+06  1.0277E+02  5.4746E+03  1.3522E+11  1.3170E-33  2.4250E+16  1.4618E+12  1.2562E+00  1.0304E+08  2.0413E+06  5.1054E-30  7.6741E-35  1.6930E-30  1.6186E-03  4.1435E+06  9.8831E+05  1.7620E-06  8.0507E-13  5.4624E+04  7.0828E-07  2.0049E-14  2.0881E-10  2.8539E-03  6.6406E-09  1.1822E+03  5.0572E+08  8.2847E+06  1.0915E+04  3.2480E+07  8.2690E-01  5.0222E+10  1.1872E+00  2.3698E-85  4.4975E-91  2.3484E-84  2.2598-176  3.9226E-85  1.4744E-85  6.0184E-85  1.4684-172  4.7372E-83
  2.3358E+07  5.9140E+03  1.4875E+03  4.9236E+16  2.5219E+07  8.5487E+03  5.9053E-17  5.4528E-36  2.7067E+04  2.1941E+05  4.4459E+05  8.7059E+05  8.8915E+05  2.8208E+07  7.4412E+06  1.8908E+10  8.5779E-09  4.3144E-06  1.2757E-17  5.2175E+11  3.9177E+07  7.1784E-01  3.4643E-07  6.6024E-02  1.3500E+08  6.9523E+03  9.5368E+05  1.0553E+01  3.6712E-06  3.9696E+01  2.6722E+06  1.0733E+02  5.7833E+03  1.3778E+11  1.3654E-33  2.4607E+16  1.4834E+12  1.3845E+00  1.0524E+08  2.2228E+06  6.3414E-30  9.8717E-35  2.1652E-30  1.7261E-03  4.2819E+06  1.0168E+06  1.8685E-06  8.5022E-13  5.5785E+04  7.8984E-07  2.3426E-14  2.4257E-10  3.3718E-03  6.9154E-09  1.2353E+03  5.0326E+08  8.2140E+06  1.1165E+04  3.2086E+07  8.1241E-01  5.2017E+10  1.2578E+00  2.4190E-85  4.7323E-91  2.3779E-84  2.2276-176  3.8994E-85  1.4621E-85  5.8601E-85  1.3864-172  4.8106E-83
  2.3431E+07  6.0119E+03  1.4903E+03  4.9961E+16  2.5684E+07  8.5830E+03  5.8464E-17  6.6510E-36  2.9783E+04  2.4590E+05  4.9528E+05  8.9514E+05  9.1011E+05  2.8931E+07  7.6208E+06  1.9481E+10  8.7692E-09  4.3927E-06  1.4185E-17  5.2843E+11  4.0774E+07  7.6326E-01  3.7083E-07  6.7537E-02  1.4470E+08  7.2929E+03  1.0042E+06  1.1212E+01  3.9292E-06  4.0455E+01  2.8108E+06  1.1206E+02  6.1093E+03  1.4049E+11  1.4131E-33  2.4969E+16  1.5052E+12  1.5261E+00  1.0744E+08  2.4215E+06  7.8691E-30  1.2687E-34  2.7669E-30  1.8404E-03  4.4311E+06  1.0478E+06  1.9832E-06  8.9861E-13  5.7029E+04  8.8157E-07  2.7350E-14  2.8189E-10  3.9852E-03  7.1974E-09  1.2900E+03  5.0074E+08  8.1447E+06  1.1417E+04  3.1680E+07  7.9758E-01  5.3849E+10  1.3340E+00  2.4692E-85  4.9796E-91  2.4083E-84  2.1962-176  3.8766E-85  1.4501E-85  5.7042E-85  1.3088-172  4.8850E-83
  2.3505E+07  6.1114E+03  1.4930E+03  5.0697E+16  2.6151E+07  8.6151E+03  5.7886E-17  8.1072E-36  3.2809E+04  2.7584E+05  5.5223E+05  9.2036E+05  9.3167E+05  2.9672E+07  7.8055E+06  2.0067E+10  8.9676E-09  4.4739E-06  1.5773E-17  5.3515E+11  4.2431E+07  8.1151E-01  3.9693E-07  6.9087E-02  1.5469E+08  7.6482E+03  1.0573E+06  1.1911E+01  4.2052E-06  4.1230E+01  2.9562E+06  1.1697E+02  6.4533E+03  1.4330E+11  1.4611E-33  2.5336E+16  1.5274E+12  1.6819E+00  1.0965E+08  2.6401E+06  9.7565E-30  1.6290E-34  3.5331E-30  1.9620E-03  4.5924E+06  1.0815E+06  2.1076E-06  9.5092E-13  5.8381E+04  9.8504E-07  3.1908E-14  3.2755E-10  4.7129E-03  7.4888E-09  1.3463E+03  4.9812E+08  8.0753E+06  1.1670E+04  3.1265E+07  7.8245E-01  5.5717E+10  1.4168E+00  2.5204E-85  5.2397E-91  2.4394E-84  2.1654-176  3.8543E-85  1.4383E-85  5.5509E-85  1.2353-172  4.9604E-83
  2.3579E+07  6.2125E+03  1.4958E+03  5.1444E+16  2.6625E+07  8.6472E+03  5.7329E-17  9.8773E-36  3.6185E+04  3.0974E+05  6.1637E+05  9.4627E+05  9.5375E+05  3.0432E+07  7.9949E+06  2.0669E+10  9.1717E-09  4.5574E-06  1.7535E-17  5.4195E+11  4.4150E+07  8.6267E-01  4.2480E-07  7.0674E-02  1.6500E+08  8.0195E+03  1.1130E+06  1.2653E+01  4.4998E-06  4.2021E+01  3.1085E+06  1.2208E+02  6.8154E+03  1.4615E+11  1.5105E-33  2.5709E+16  1.5499E+12  1.8530E+00  1.1190E+08  2.8815E+06  1.2087E-29  2.0897E-34  4.5073E-30  2.0913E-03  4.7676E+06  1.1183E+06  2.2434E-06  1.0079E-12  5.9865E+04  1.1021E-06  3.7203E-14  3.8042E-10  5.5777E-03  7.7918E-09  1.4043E+03  4.9535E+08  8.0046E+06  1.1924E+04  3.0845E+07  7.6705E-01  5.7623E+10  1.5071E+00  2.5728E-85  5.5128E-91  2.4711E-84  2.1353-176  3.8325E-85  1.4267E-85  5.4002E-85  1.1657-172  5.0369E-83
  2.3652E+07  6.3180E+03  1.4984E+03  5.2229E+16  2.7145E+07  8.7030E+03  5.7293E-17  1.1989E-35  3.9817E+04  3.4634E+05  6.8625E+05  9.7333E+05  9.7642E+05  3.1230E+07  8.1891E+06  2.1274E+10  9.3958E-09  4.6511E-06  1.9354E-17  5.4942E+11  4.5860E+07  9.1435E-01  4.5341E-07  7.2403E-02  1.7518E+08  8.3939E+03  1.1687E+06  1.3401E+01  4.8023E-06  4.2901E+01  3.2579E+06  1.2710E+02  7.1677E+03  1.4886E+11  1.5637E-33  2.6102E+16  1.5735E+12  2.0268E+00  1.1415E+08  3.1406E+06  1.4799E-29  2.6399E-34  5.6570E-30  2.2252E-03  4.9633E+06  1.1590E+06  2.3974E-06  1.0751E-12  6.1670E+04  1.2308E-06  4.2958E-14  4.3719E-10  6.5518E-03  8.1435E-09  1.4609E+03  4.9312E+08  7.9450E+06  1.2167E+04  3.0488E+07  7.5382E-01  5.9551E+10  1.6074E+00  2.6284E-85  5.7865E-91  2.5049E-84  2.1118-176  3.8201E-85  1.4190E-85  5.2695E-85  1.1062-172  5.1169E-83
  2.3726E+07  6.4269E+03  1.5009E+03  5.3044E+16  2.7699E+07  8.7724E+03  5.7596E-17  1.4521E-35  4.3751E+04  3.8629E+05  7.6302E+05  1.0014E+06  9.9958E+05  3.2060E+07  8.3875E+06  2.1885E+10  9.6338E-09  4.7517E-06  2.1254E-17  5.5731E+11  4.7583E+07  9.6720E-01  4.8309E-07  7.4244E-02  1.8518E+08  8.7747E+03  1.2254E+06  1.4166E+01  5.1160E-06  4.3845E+01  3.4065E+06  1.3207E+02  7.5158E+03  1.5156E+11  1.6185E-33  2.6509E+16  1.5981E+12  2.2063E+00  1.1639E+08  3.4203E+06  1.7984E-29  3.3027E-34  7.0259E-30  2.3650E-03  5.1818E+06  1.2043E+06  2.5717E-06  1.1528E-12  6.3783E+04  1.3745E-06  4.9288E-14  4.9939E-10  7.6609E-03  8.5373E-09  1.5171E+03  4.9113E+08  7.8906E+06  1.2403E+04  3.0165E+07  7.4184E-01  6.1509E+10  1.7193E+00  2.6868E-85  6.0642E-91  2.5402E-84  2.0926-176  3.8138E-85  1.4136E-85  5.1512E-85  1.0534-172  5.1996E-83
  2.3800E+07  6.5378E+03  1.5033E+03  5.3872E+16  2.8268E+07  8.8438E+03  5.7940E-17  1.7588E-35  4.8106E+04  4.3118E+05  8.4924E+05  1.0303E+06  1.0231E+06  3.2912E+07  8.5887E+06  2.2511E+10  9.8742E-09  4.8528E-06  2.3313E-17  5.6529E+11  4.9365E+07  1.0227E+00  5.1452E-07  7.6132E-02  1.9525E+08  9.1712E+03  1.2846E+06  1.4969E+01  5.4482E-06  4.4812E+01  3.5605E+06  1.3719E+02  7.8758E+03  1.5433E+11  1.6744E-33  2.6922E+16  1.6230E+12  2.4000E+00  1.1865E+08  3.7287E+06  2.1846E-29  4.1287E-34  8.7176E-30  2.5132E-03  5.4152E+06  1.2523E+06  2.7624E-06  1.2383E-12  6.6045E+04  1.5364E-06  5.6522E-14  5.7033E-10  8.9650E-03  8.9563E-09  1.5746E+03  4.8891E+08  7.8311E+06  1.2635E+04  2.9835E+07  7.2960E-01  6.3506E+10  1.8411E+00  2.7465E-85  6.3533E-91  2.5754E-84  2.0738-176  3.8078E-85  1.4083E-85  5.0344E-85  1.0029-172  5.2837E-83
  2.3873E+07  6.6505E+03  1.5058E+03  5.4713E+16  2.8859E+07  8.9195E+03  5.8338E-17  2.1309E-35  5.2924E+04  4.8165E+05  9.4630E+05  1.0601E+06  1.0468E+06  3.3787E+07  8.7920E+06  2.3154E+10  1.0115E-08  4.9532E-06  2.5532E-17  5.7340E+11  5.1210E+07  1.0810E+00  5.4775E-07  7.8069E-02  2.0539E+08  9.5847E+03  1.3465E+06  1.5810E+01  5.7994E-06  4.5801E+01  3.7197E+06  1.4244E+02  8.2465E+03  1.5712E+11  1.7325E-33  2.7342E+16  1.6483E+12  2.6083E+00  1.2096E+08  4.0698E+06  2.6530E-29  5.1575E-34  1.0805E-29  2.6704E-03  5.6694E+06  1.3042E+06  2.9744E-06  1.3338E-12  6.8538E+04  1.7206E-06  6.4789E-14  6.5095E-10  1.0501E-02  9.4053E-09  1.6336E+03  4.8640E+08  7.7651E+06  1.2863E+04  2.9502E+07  7.1714E-01  6.5540E+10  1.9756E+00  2.8076E-85  6.6534E-91  2.6105E-84  2.0553-176  3.8020E-85  1.4031E-85  4.9191E-85  9.5477-173  5.3690E-83
