3 47 S  1.529E-06 X  1.599E+01 XJ  8.584E+00 RT -5.838E+08 T -1.627E+01 EJ  0.000E+00
3 48 S  1.357E-06 X  1.648E+01 XJ  8.752E+00 RT -2.943E+08 T -1.679E+01 EJ  0.000E+00
4  1 S  2.465E-05 X  1.175E+00 XJ  2.782E+00 RT  9.630E+07 T  5.466E+00 EJ  1.359E+00
4  2 S  2.075E-05 X  1.169E+00 XJ  2.782E+00 RT  6.258E+07 T  3.771E+00 EJ  6.796E-01
4  3 S  1.822E-05 X  1.180E+00 XJ  2.782E+00 RT  1.231E+03 T  2.814E+00 EJ  3.398E-01
4  4 S  1.634E-05 X  1.203E+00 XJ  2.782E+00 RT  1.328E+03 T  2.280E+00 EJ  1.699E-01
4  5 S  1.487E-05 X  1.233E+00 XJ  2.782E+00 RT  1.508E+03 T  1.941E+00 EJ  8.495E-02
4  6 S  1.367E-05 X  1.270E+00 XJ  2.783E+00 RT  1.684E+03 T  1.642E+00 EJ  4.247E-02
4  7 S  1.267E-05 X  1.313E+00 XJ  2.783E+00 RT  1.849E+03 T  1.380E+00 EJ  2.124E-02
4  8 S  1.182E-05 X  1.361E+00 XJ  2.783E+00 RT  1.863E+03 T  1.107E+00 EJ  1.062E-02
4  9 S  1.108E-05 X  1.414E+00 XJ  2.784E+00 RT  2.132E+03 T  9.737E-01 EJ  5.309E-03
4 10 S  1.046E-05 X  1.472E+00 XJ  2.785E+00 RT  2.226E+03 T  8.182E-01 EJ  2.655E-03
4 11 S  9.927E-06 X  1.537E+00 XJ  2.787E+00 RT  2.244E+03 T  6.859E-01 EJ  1.327E-03
4 12 S  9.483E-06 X  1.609E+00 XJ  2.789E+00 RT  2.177E+03 T  5.777E-01 EJ  6.637E-04
4 13 S  9.117E-06 X  1.688E+00 XJ  2.792E+00 RT  2.025E+03 T  4.930E-01 EJ  3.318E-04
4 14 S  8.817E-06 X  1.776E+00 XJ  2.797E+00 RT  1.816E+03 T  4.307E-01 EJ  1.659E-04
4 15 S  8.574E-06 X  1.871E+00 XJ  2.805E+00 RT  1.569E+03 T  3.873E-01 EJ  8.296E-05
4 16 S  8.380E-06 X  1.974E+00 XJ  2.815E+00 RT  1.351E+03 T  3.604E-01 EJ  4.148E-05
4 17 S  8.229E-06 X  2.086E+00 XJ  2.831E+00 RT  1.194E+03 T  3.465E-01 EJ  2.074E-05
